Date,Close,High,Low,Open,Volume
2022-02-24,155.30322265625,159.32521217553239,145.918575503311,155.4392313907633,763166
2022-02-25,159.7138214111328,162.7060287143811,155.65297817205138,159.6361148321036,427057
2022-02-28,163.5997772216797,165.15417539018193,154.50658203077256,156.81874522986377,653468
2022-03-01,163.50265502929688,167.05833123441138,162.16198682845408,165.15419400457438,597472
2022-03-02,167.6023712158203,170.0116753790883,161.24878373173047,162.23971307604427,581855
2022-03-03,158.3537139892578,167.09717058989168,158.3537139892578,166.6114230009676,434390
2022-03-04,156.6827392578125,161.15162295298032,155.01176638562555,158.35371212999942,312568
2022-03-07,158.23715209960938,158.8200403591209,150.58176473586033,153.49625050494151,578622
2022-03-08,153.4573974609375,160.18014286676924,151.55326023295638,157.38223178037777,437218
2022-03-09,157.44052124023438,159.81097207319547,155.59468615494376,155.82783553271605,351241
